type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
small_airport,Abergavenny Airstrip,51.795023,-2.994372,,GB,,
small_airport,Allensmore Airfield,51.989967,-2.781699,,GB,,
small_airport,Archerfield Airstrip,56.043574,-2.801755,,GB,,
small_airport,Woodview Airfield,54.370158,-6.59167,,GB,,
small_airport,Bakersfield Airstrip,52.48487,-0.618103,,GB,,
small_airport,Baxterley Aerodrome,52.56877,-1.614299,,GB,,
small_airport,Beeches Farm Airstrip,53.159269,-0.725236,,GB,,
small_airport,Belle Vue Airfield,50.976851,-4.097184,,GB,,
small_airport,Benington Airfield,51.883113,-0.123301,,GB,,
small_airport,Binstead Airfield,50.722077,-1.204915,,GB,,
small_airport,Blair Atholl Airfield,56.763509,-3.825599,,GB,,
small_airport,Boughton North Airfield,52.590886,0.517013,,GB,,
small_airport,Stoke Ferry Airfield,52.584145,0.515755,,GB,,
small_airport,Bowerchalke Airfield,50.983648,-1.991682,,GB,,
small_airport,Bowldown Farm Airstrip,51.628872,-2.237254,,GB,,
small_airport,Breidden Airfield,52.702036,-3.092449,,GB,,
small_airport,Bridlington Airfield,54.120749,-0.236527,,GB,,
small_airport,Bucknall Airfield,53.19988,-0.253972,,GB,,
small_airport,Calcot Airfield,51.794453,-1.835485,,GB,,
small_airport,Chipping Airfield,53.885042,-2.620864,,GB,,
small_airport,Skelling Farm Glider Field,54.697922,-2.584196,560,GB,,
small_airport,Garton Field Airstrip,53.7965455,-0.0911538,40,GB,,
small_airport,Glebe Farm Airstrip,53.006495,-0.690165,,GB,,
small_airport,Grangewood Airstrip,52.7325119,-1.582376,,GB,,
small_airport,Dunnyvadden Airstrip,54.8487273,-6.2069651,,GB,,
small_airport,Chilsfold Farm Airstrip,51.0600362,-0.5936162,,GB,,
small_airport,Bute Airfield,55.7567765,-5.0479623,46,GB,,
small_airport,Springfield Farm Airstrip,52.1496201,-1.6172333,,GB,,
small_airport,Sandford Hall Airstrip,52.804565,-2.990793,,GB,,
small_airport,Brook Farm Airstrip,52.9192308,-1.7375729,,GB,,
small_airport,Cliffe Airstrip,53.7857965,-0.9998435,,GB,,
small_airport,Castlerock Airstrip,55.1582291,-6.7915365,,GB,,
small_airport,Exning Airstrip,52.2901671,0.3698329,,GB,,
small_airport,Cottered Airstrip,51.9481015,-0.0981913,,GB,,
small_airport,Holmbeck Farm Airfield,51.9103045,-0.7286654,420,GB,,
small_airport,Stoke Airfield,51.4456,0.633467,,GB,,
small_airport,Chatteris Airfield,52.4873,0.0891111,5,GB,,
small_airport,Long Acres Farm,52.129787,-0.310853,80,GB,,
small_airport,Darley Moor Airfield,52.9693,-1.74868,580,GB,,
small_airport,Derryogue,54.0517,-6.029625,68,GB,,
small_airport,Decoy Farm Airstrip,52.8654,-0.306622,9,GB,,
small_airport,Shifnal Airfield,52.6668,-2.4,420,GB,,
small_airport,Forest Farm Airstrip,52.669214,-3.0299325,,GB,,
small_airport,Viewfield Airstrip,57.6641249,-3.188644,,GB,,
small_airport,Falgunzeon Glider Airfield,54.9445493,-3.7393838,,GB,,
small_airport,Yorkshire Gliding Club,54.2306616,-1.2111429,,GB,,
small_airport,Croughton Manor Farm Airstrip,51.9878923,-1.2071769,,GB,,
small_airport,Barling Airfield,51.5684,0.794664,10,GB,,
small_airport,Latch Farm Airstrip,55.8742,-3.45464,640,GB,,
small_airport,North Hill Glider Field,50.851586,-3.274816,,GB,,
small_airport,Walkeridge Farm Airstrip,51.2922274,-1.2482383,,GB,,
small_airport,Seighford Glider Field,52.827545,-2.208165,,GB,,
small_airport,North Wales Gliding Club,53.043229,-3.2219454,,GB,,
small_airport,Kenley Aerodrome,51.3054288,-0.0959572,,GB,,
small_airport,Abbots Bromley Airfield,52.818469,-1.902386,,GB,,
small_airport,Hollym Airfield,53.7157,0.049669,50,GB,,
small_airport,Pitsford Water,52.3153,-0.871944,330,GB,,
small_airport,Sutton Meadows Airfield,52.38711,0.06061,3,GB,,
small_airport,Coleman Green Airstrip,51.7918157,-0.274944,,GB,,
small_airport,Pocklington Airfield,53.9264016,-0.794634,,GB,,
small_airport,South Wales Gliding Club,51.7193476,-2.8487476,,GB,,
small_airport,Currock Hill Glider Field,54.9331,-1.84681,800,GB,,
small_airport,Little Snoring Airfield,52.860285,0.903092,,GB,,
small_airport,Main Hall Farm Airfield,52.27194444,-0.070833333,63,GB,,
small_airport,Chilbolton,51.1377,-1.41801,292,GB,,
small_airport,St Michaels,53.8518,-2.79346,28,GB,,
small_airport,Chase Farm Airstrip,51.5681,-2.38754,325,GB,,
small_airport,Lamb Holm Airfield,58.8876,-2.89184,65,GB,,
small_airport,Graveley Airstrip,51.9407,-0.203425,334,GB,,
small_airport,Knockbain Farm Airstrip,57.5895,-4.46539,596,GB,,
small_airport,Crockham Hill Airfield,51.233604,0.08001,,GB,,
small_airport,Norwood Lodge Airstrip,51.8361993,1.1157883,,GB,,
small_airport,Hardwicke Airstrip,52.0853,-3.06163,500,GB,,
small_airport,Harringe Airfield,51.0924,0.988694,275,GB,,
small_airport,Yearby Airstrip,54.5847,-1.06953,89,GB,,
small_airport,Southdown Gliding Club,50.9240525,-0.4747526,,GB,,
small_airport,Skydive Strathallan,56.3253071,-3.7492998,,GB,,
small_airport,Tandragee Airstrip,54.3865651,-6.4001751,,GB,,
small_airport,Husbands Bosworth Airfield,52.4392898,-1.0416094,,GB,,
small_airport,Membury Airfield,51.479812,-1.560453,,GB,,
small_airport,Nether Huntlywood Airstrip,55.676638,-2.60787,,GB,,
small_airport,RAF Weston-on-the-Green,51.8787124,-1.2187748,282,GB,,
small_airport,RAF Keevil,51.3129023,-2.111585,,GB,,
small_airport,Shenington Gliding Club,52.0843451,-1.4735737,,GB,,
small_airport,Slay Barn private airstrip,51.7306856,-1.1438319,,GB,,
small_airport,Wishangar Farm private Airstrip,51.1504806,-0.808142,,GB,,
small_airport,Banbury Airfield,52.100634,-1.381742,525,GB,,
small_airport,Norfolk Glider Club,52.4579,1.15495,183,GB,,
small_airport,Stratford-upon-Avon Gliding Club,52.2354901,-1.7177869,,GB,,
small_airport,Hook Norton Airstrip,52.0093,-1.4896,591,GB,,
small_airport,Jenkins Farm Airstrip,51.6404,0.202711,250,GB,,
small_airport,Burnham Airstrip,52.938004,0.772644,125,GB,,
small_airport,Felthorpe Airfield,52.7059,1.19449,150,GB,,
small_airport,Askern Airfield,53.6104,-1.13324,,GB,,
small_airport,Drayton St. Leonard,51.6641,-1.12693,,GB,,
small_airport,Lleweni Parc Glyndwr Soaring Club,53.210445,-3.3855523,,GB,,
small_airport,Barnards Farm,51.564,0.355231,80,GB,,
small_airport,Brook Farm Airstrip UL,53.897788,-2.902233,20,GB,,
small_airport,Tillingham Airstrip,51.6928,0.872767,60,GB,,
small_airport,Ludham Airfield,52.7185,1.55172,,GB,,
small_airport,Eye Kettleby Airstrip,52.7405,-0.906744,323,GB,,
small_airport,Charlton Mires Airstrip,55.4793,-1.72477,300,GB,,
small_airport,Baxby-Husthwaite Airfield,54.1689,-1.22665,130,GB,,
small_airport,Headon Microlight,53.2826,-0.871947,136,GB,,
small_airport,Tarn Farm Airfield (Rossall Field),53.9354,-2.8432,15,GB,,
small_airport,Easterton Glider Field,57.5874,-3.30685,360,GB,,
small_airport,Fort Augustus Airstrip,57.127577,-4.670706,460,GB,,
small_airport,Forwood Farm Airstrip,53.3026,-0.85115,135,GB,,
small_airport,Park Hall Airstrip,52.9824,-1.37108,390,GB,,
small_airport,Woodlow Farm Private Airstrip,52.1061,-2.45333,360,GB,,
small_airport,Manton Airfield,51.4237,-1.77079,585,GB,,
small_airport,Slieve Croob Airfield,54.329596,-5.945292,800,GB,,
small_airport,Swanborough Farm Airstrip,50.8539,0.00256389,25,GB,,
small_airport,Witherenden Airstrip,51.0046,0.621697,35,GB,,
small_airport,Eastchurch Airfield,51.403,0.845842,60,GB,,
small_airport,Mendlesham Airstrip,52.2295,1.12393,181,GB,,
small_airport,Willingale Airstrip,51.7292,0.286556,250,GB,,
small_airport,Mitton Airstrip,52.732917,-2.185017,300,GB,,
small_airport,Brooklands Farm Airstrip,52.3575,-0.242917,50,GB,,
small_airport,Stonehill Farm Airstrip,55.4669,-3.84473,890,GB,,
small_airport,Spilsteads Farm Airstrip,50.937,0.52078,115,GB,,
small_airport,Broadmeadow Farm Airstrip,52.0258,-2.76321,325,GB,,
small_airport,Woonton Airstrip,52.1626,-2.9462,399,GB,,
small_airport,Gransden Lodge Glider Field,52.181597,-0.112033,,GB,,
small_airport,Octon Airstrip,54.1266,-0.430369,227,GB,,
small_airport,Davidstow Moor,50.6363,-4.6134,965,GB,,
small_airport,Hunsdon Airfield,51.8078,0.069644,244,GB,,
small_airport,Culbokie Airstrip,57.586843,-4.31636,550,GB,,
small_airport,London Colney,51.7056,-0.274931,295,GB,,
small_airport,Pound Green Airfield UL,52.403623,-2.355366,360,GB,,
small_airport,Ewesley Airstrip,55.2205,-1.92621,278,GB,,
small_airport,Calton Moor Airfield,53.0328,-1.83495,990,GB,,
small_airport,Watnall Airfield,53.0286,-1.25577,410,GB,,
small_airport,Roserrow Airstrip,50.5617,-4.89654,410,GB,,
small_airport,Titsey Airstrip,51.2756,0.0267556,,GB,,
small_airport,Over Farm Microlight,51.8761,-2.28139,50,GB,,
small_airport,Middlebank Top Farm Airstrip,53.7237,-2.25557,968,GB,,
small_airport,Osbaston Lodge Farm Airstrip,52.6367,-1.39051,371,GB,,
small_airport,Brookfield Farm Airstrip,53.4288,-0.347583,108,GB,,
small_airport,Onecoat Morridge Airstrip,53.1154,-1.94472,1386,GB,,
small_airport,Rathfriland Airstrip,54.253246,-6.229055,,GB,,
small_airport,Rhedyn Coch Farm Airstrip,53.2833,-3.36713,615,GB,,
small_airport,Kemeys Commander Airstrip,51.7362,-2.93729,130,GB,,
small_airport,Viners Airstrip,52.4806,-1.34255,375,GB,,
small_airport,Thornhill Airfield,56.14888,-4.18588,,GB,,
small_airport,High Flats Farm Airstrip,54.8697,-1.59656,220,GB,,
small_airport,Birds Edge Airstrip,53.567,-1.68403,253,GB,,
small_airport,Egton Airstrip,54.4606,-0.743481,700,GB,,
small_airport,Crossmaglen Airstrip,54.062915,-6.55901,,GB,,
small_airport,Loughbrickland Airstrip,54.326999,-6.291662,,GB,,
small_airport,St Mellion Airstrip,50.4752449,-4.3084034,,GB,,
small_airport,Redrock Airstrip,54.302863,-6.585688,,GB,,
small_airport,Oakley Microlight,51.7832811,-1.074364,,GB,,
small_airport,Dunnamanagh Airstrip,54.889695,-7.266047,,GB,,
small_airport,Rattlesden,52.170757,0.872081,,GB,,
small_airport,Blackhill Airstrip,54.8042209,-6.7556928,,GB,,
small_airport,Avon Lane Airfield,51.4102105,-2.4477922,,GB,,
small_airport,Red House Farm Airstrip,52.178085,-1.176136,,GB,,
small_airport,Kirton-in-Lindsey Glider Field,53.4622,-0.5769,,GB,,
small_airport,Wold Lodge Airstrip,52.3682214,-0.6335391,,GB,,
small_airport,Windsor Farm Airstrip,53.1973943,0.0379326,,GB,,
small_airport,Lindens Farm Airstrip,53.561574,-0.204035,,GB,,
small_airport,Northorpe Fen Airstrip,52.7454779,-0.3423425,,GB,,
small_airport,Poplars Farm Airstrip,52.234596,-1.4206706,,GB,,
small_airport,Glebe Farm Airstrip,52.2007,-1.3651,,GB,,
small_airport,Salterford Farm Airfield,53.0617449,-1.0942177,,GB,,
small_airport,Rookery Farm UL,51.4734676,-2.4032447,,GB,,
small_airport,Englefield Airstrip,51.4262846,-1.1114557,,GB,,
small_airport,Lodge Farm Airstrip,52.2348172,-1.0144367,,GB,,
small_airport,Mill Farm Airstrip,52.5835,-2.637706,,GB,,
small_airport,Bycross Farm Airstrip,52.077944,-2.9074406,,GB,,
small_airport,Firs Farm Airstrip,51.4722204,-1.3633204,,GB,,
small_airport,Roddige Airfield,52.715263,-1.745357,,GB,,
small_airport,Glebe Farm Airstrip,51.133265,-2.034948,,GB,,
small_airport,Talgarth Glider Field,51.980947,-3.205374,,GB,,
small_airport,Whittles Farm Airstrip,51.5004847,-1.0357571,,GB,,
small_airport,Woodditton Airstrip,52.1988831,0.4424435,,GB,,
small_airport,Wood Farm Airstrip,52.1216274,-0.6948611,,GB,,
small_airport,Westfield Farm Airstrip,50.846933,0.2802561,,GB,,
small_airport,Tempest Airstrip,50.179428,-5.449931,,GB,,
small_airport,Pilmuir Farm Airstrip,56.2240212,-2.9776945,,GB,,
small_airport,North Moreton Airstrip,51.603506,-1.184651,,GB,,
small_airport,Metropolitan Police Air Support Unit,51.6538182,0.0171705,,GB,,
small_airport,Earwig Farm Airstrip,52.1850211,-0.5159565,,GB,,
small_airport,Wormingford Glider Field,51.941419,0.789459,,GB,,
small_airport,Orchardleigh Private Airstrip,51.2540766,-2.3247905,,GB,,
small_airport,Grange Farm private Airstrip,53.3227085,-0.2576933,,GB,,
small_airport,Rendcomb Airfield,51.78252,-1.95159,,GB,,
small_airport,Luxter Farm Airstrip,51.59597,-0.8928645,,GB,,
small_airport,Woodwalton Private Airstrip,52.4211117,-0.2485964,,GB,,
small_airport,New Orchard Farm Airstrip,51.3147996,0.7651069,,GB,,
small_airport,Ridgewell Glider Field,52.0492464,0.5582719,,GB,,
small_airport,Achnasheen Airstrip,57.5708442,-5.1888389,,GB,,
small_airport,Ballone Castle Airstrip,57.832293,-3.808089,,GB,,
small_airport,Glensanda Airstrip,56.5610514,-5.5474649,,GB,,
small_airport,Forfar Airstrip,56.6533631,-2.8327751,,GB,,
small_airport,Rothwell Lodge Farm Airstrip,52.41156,-0.790025,,GB,,
small_airport,Rectory Farm Airstrip,53.086138,-0.848486,,GB,,
small_airport,Portmoak Glider Field,56.191031,-3.328505,,GB,,
small_airport,Carrickmore Airstrip,54.572102,-7.044873,541,GB,,
small_airport,Pear Tree Farm Airstrip,53.279333,-2.297641,200,GB,,
small_airport,Lukesfield Airstrip,51.178559,0.526992,,GB,,
small_airport,Anniesfield Microlight Site,51.751637,0.699028,,GB,,
small_airport,Lower Botrea,50.112244,-5.629731,500,GB,,
small_airport,Sackville Farm Airstrip,52.262422,-0.486598,250,GB,,
small_airport,Meppershall,52.02053,-0.355031,160,GB,,
small_airport,Raydon Wings,52.018658,1.007259,170,GB,,
small_airport,Carr Valley,53.688505,-2.796592,,GB,,
small_airport,Brown Shutters Farm Airstrip,51.311381,-2.308502,400,GB,,
small_airport,Blooms Farm Airstrip,51.994166,0.556438,243,GB,,
small_airport,Saltby Glider Field,52.829667,-0.7125,480,GB,,
small_airport,Tarsan Lane Microlights,54.457555,-6.436968,40,GB,,
small_airport,Aughrim Airstrip,54.093811,-6.045952,,GB,,
small_airport,Horham Airstrip,52.309167,1.2255,180,GB,,
small_airport,Cae Mawr Tyddyn Hen,53.157273,-4.235529,200,GB,,
small_airport,Stow Maries Great War Aerodrome,51.66948,0.632684,,GB,,
small_airport,Chalksole Green Airstrip,51.144824,1.209165,,GB,,
small_airport,Rivar Hill Glider Field,51.3414659,-1.541894,,GB,,
small_airport,Kirriemuir Farm Strip,56.650081,-3.027775,,GB,,
small_airport,Winkwood Farm Airstrip,51.1449,-0.6650901,,GB,,
small_airport,Windrush Airstrip,51.8044,-1.7358,,GB,,
small_airport,Yoxford Airstrip,52.277934,1.50909,,GB,,
small_airport,Yafford House Private Airstrip,50.63144,-1.36393,,GB,,
small_airport,Norton Malreward Airstrip,51.38254,-2.56879,,GB,,
small_airport,Warren Farm Airstrip,51.290216,-2.719748,,GB,,
small_airport,Wentworth Private Airstrip,53.474569,-1.419034,,GB,,
small_airport,Topcroft Farm Airstrip,52.465464,1.330176,,GB,,
small_airport,Barcombe-North Airstrip,50.935009,0.031887,,GB,,
small_airport,Palmer Moor Farm Airstrip,52.899582,-1.801554,,GB,,
small_airport,Waits Farm Airstrip,52.034118,0.640343,,GB,,
small_airport,Bagber Farm Airstrip,50.796899,-2.265683,,GB,,
small_airport,Freshwater Fruit Farm Airstrip,50.680931,-1.492285,,GB,,
small_airport,Cadwell Park Farm Airstrip,53.316481,-0.072552,,GB,,
small_airport,Bankwood Farm Airstrip,53.045801,-0.997581,,GB,,
small_airport,Wortham Airstrip,52.345236,1.064814,,GB,,
small_airport,Cockerham,53.965074,-2.831491,,GB,,
small_airport,Ringmer Glider Field,50.907978,0.105314,,GB,,
small_airport,London Gliding Club,51.868549,-0.545165,,GB,,
small_airport,Darlton Gliding Club,53.244587,-0.859207,,GB,,
small_airport,Stanton Farm Airstrip,51.3387603,-1.8733594,,GB,,
small_airport,Truleigh Manor Farm Airstrip,50.898506,-0.254678,,GB,,
small_airport,Tongham Airstrip,51.227645,-0.728329,,GB,,
small_airport,Dairy House Farm Airfield,53.106477,-2.5037106,,GB,,
small_airport,Sparr Farm Airstrip,51.035749,-0.512273,,GB,,
small_airport,North Reston Hall Farm Airstrip,53.325299,0.070853,,GB,,
small_airport,Louth Airstrip,53.3579863,0.0326153,,GB,,
small_airport,Eastfield Farm Airstrip,53.365413,0.12078,,GB,,
small_airport,Hold Farm Airstrip,52.342384,-0.782441,,GB,,
small_airport,Hulcote Farm Airstrip,52.036706,-0.621314,,GB,,
small_airport,Royal Glamorgan Hospital Heliport,51.546332,-3.394245,,GB,,
small_airport,Debach Airfield,52.1341341,1.2659579,,GB,,
small_airport,Southery Airstrip,52.53854,0.382986,,GB,,
small_airport,Bounds Farm Airstrip,51.9245,1.009167,,GB,,
small_airport,Shelsley-Beauchamp Airstrip,52.2603384,-2.39192,,GB,,
small_airport,Ranksborough Farm Airstrip,52.688977,-0.775251,,GB,,
small_airport,Ramsdean private airstrip,50.992342,-0.993607,,GB,,
small_airport,Lennox Plunton Airstrip,54.841753,-4.15884,,GB,,
small_airport,Pauncefoot Farm Airstrip,50.976818,-1.520684,,GB,,
small_airport,Pitlands Farm Airstrip,50.906077,-0.865023,,GB,,
small_airport,Pencraig Airstrip,52.833151,-3.419661,,GB,,
small_airport,Houghton Kepier Airstrip,-1,-1,,GB,,
small_airport,North Rigton Private Airstrip,53.940831,-1.552205,,GB,,
small_airport,New Model Farm Airstrip,51.673899,-0.490286,,GB,,
small_airport,Swinmore Farm Airstrip,52.07441,-2.478361,,GB,,
small_airport,Middle West Farm Airstrip,52.619908,-0.155396,,GB,,
small_airport,Middleham Airstrip,54.287538,-1.831541,,GB,,
small_airport,Middle Chinnock Airstrip,50.915318,-2.736626,,GB,,
small_airport,Michaelwood Airstrip,51.654733,-2.408098,,GB,,
small_airport,Mayfield Farm Airstrip,55.645872,-4.764698,,GB,,
small_airport,Thankerton private airstrip,55.624192,-3.618665,,GB,,
small_airport,Marsh Hill Farm Airstrip,51.774904,-0.832815,,GB,,
small_airport,Marsh Court Manor Private Airstrip,51.098725,-1.495085,,GB,,
small_airport,Manor Farm Airstrip,52.468717,-0.312767,,GB,,
small_airport,Manor Farm Airstrip,52.540136,-0.867233,,GB,,
small_airport,Athey's Moor Airfield,55.316961,-1.785493,,GB,,
small_airport,Old Manor Farm Airstrip,53.0443,-0.3328,,GB,,
small_airport,Bitteswell Farm Airstrip,52.475,-1.2076,,GB,,
small_airport,Hoe Farm Airstrip,52.077079,-2.386909,,GB,,
small_airport,Brine Pits Farm Airstrip,52.2893,-2.1336,,GB,,
small_airport,Crosbie Field UL,52.0127,0.7475,,GB,,
small_airport,Manor Farm Airstrip,52.715343,-0.402031,,GB,,
small_airport,Bericote Farm Airstrip,52.32719,-1.547935,,GB,,
small_airport,Camp Farm Airstrip,52.473919,-1.446033,,GB,,
small_airport,Blackmoor Farm Airstrip,53.157708,-0.586567,,GB,,
small_airport,Manor House Farm Airstrip UL,52.9726,-0.7157,,GB,,
small_airport,Green Acres Airstrip,52.2136,-3.0696,,GB,,
small_airport,Stitchin's Hill Farm Airstrip,52.1669,-2.3499,,GB,,
small_airport,Drayton Hone Farm Airstrip,52.4087,-0.596,,GB,,
small_airport,Northfield Farm Airstrip,53.1848,0.0263,,GB,,
small_airport,Riding Bank Farm Airstrip,52.8216,-1.4479,,GB,,
small_airport,Whaley Farm Airstrip,53.067137,-0.148616,,GB,,
small_airport,Glebe Farm (Sibson) Airstrip,52.606,-1.4621,,GB,,
small_airport,Crumpton Oaks Farm Airstrip,52.1336,-2.344,,GB,,
small_airport,Sulby Airstrip,52.4332,-1.0399,,GB,,
small_airport,Butterfield Farm Airstrip,53.0799,-1.4035,,GB,,
small_airport,Carr Farm Airstrip,53.2331,-0.7303,,GB,,
small_airport,Hanbeck Farm Airstrip,52.9767,-0.4887,,GB,,
small_airport,Prospect Farm Airstrip UL,52.2657,-0.6721,,GB,,
small_airport,Knettishall Airstrip,52.376512,0.88908,,GB,,
small_airport,Kilkerran UL,55.299005,-4.674436,,GB,,
small_airport,Causey Park Airstrip UL,55.2547,-1.7126,,GB,,
small_airport,Croft Farm Airstrip,54.4579,-1.5608,-1,GB,,
small_airport,Gilrudding Grange Airstrip,53.8936,-1.0676,,GB,,
small_airport,Acaster Malbis Airstrip,53.881324,-1.121635,,GB,,
small_airport,Lodge Field House Airstrip,54.194,-1.0671,,GB,,
small_airport,Inglesham Private Airstrip,51.669934,-1.716056,,GB,,
small_airport,Bridge Cottage Airstrip,53.6787,-1.1017,,GB,,
small_airport,Newton-on-Ratcliffe Airstrip,54.29,-0.7443,,GB,,
small_airport,Meonstoke Airstrip,50.97394,-1.147556,,GB,,
small_airport,Birchwood Lodge Airstrip,53.818,-1.0146,,GB,,
small_airport,Newgate Farm Airstrip,54.3293,-0.6838,,GB,,
small_airport,Selby House Farm Airstrip,55.203059,-1.80046,,GB,,
small_airport,Thornton Watlass Airstrip UL,54.2617,-1.6389,,GB,,
small_airport,Greenhills Farm Airstrip,54.7482,-1.3914,,GB,,
small_airport,Burton-Constable Airstrip,53.808811,-0.193634,,GB,,
small_airport,Ings Farm Airstrip,54.2049,-0.616,,GB,,
small_airport,Frandley House Airstrip,53.3047,-2.5442,,GB,,
small_airport,Higher Barn Farm Airstrip,53.7451,-2.6059,,GB,,
small_airport,Fern Farm Airstrip UL,53.2074,-2.2528,,GB,,
small_airport,Kenyon Hall Farm Airstrip,53.4542,-2.5813,,GB,,
small_airport,Warrington Airstrip,53.4101,-2.5093,-1,GB,,
small_airport,Ash House Farm Airstrip,53.1669,-2.56666,,GB,,
small_airport,Balado Park Airstrip UL,56.216752,-3.460264,,GB,,
small_airport,Balgrummo Steading Airstrip,56.2178,-3.0207,,GB,,
small_airport,Nethershields Farm Airstrip,55.712329,-4.075713,,GB,,
small_airport,Cornbury House Airstrip,51.857548,-1.496929,,GB,,
small_airport,Shempston Farm Airstrip,57.6958,-3.3661,,GB,,
small_airport,Broomhill Farm Airstrip,55.843928,-3.534551,,GB,,
small_airport,Hadfold Farm Airstrip UL,51.0022,-0.4606,,GB,,
small_airport,Fridd Farm Airstrip,51.1423,0.7585,,GB,,
small_airport,Bossington Airstrip,51.0766,-1.5389,,GB,,
small_airport,Bovingdon Airstrip,51.7281,-0.5474,,GB,,
small_airport,Cardington Airstrip,52.1061,-0.4171,,GB,,
small_airport,Hamilton Farm Airstrip,51.093609,0.88829,,GB,,
small_airport,Easter Nether Cabra Farm Airstrip,57.560563,-2.0301,,GB,,
small_airport,Hill Farm Airstrip,53.840338,-0.211895,,GB,,
small_airport,Cheddington Airstrip,51.8328,-0.6704,,GB,,
small_airport,Chelworth House Airstrip,51.0493,0.0142,,GB,,
small_airport,Rushett Farm,51.3364,-0.3144,,GB,,
small_airport,Danehill Airstrip,51.0264,-0.0121,,GB,,
small_airport,Hill Farm Airstrip,50.9343,-1.2658,,GB,,
small_airport,Manor Farm Airstrip,51.4957,-1.4822,,GB,,
small_airport,Edington Airstrip,51.267796,-2.101908,,GB,,
small_airport,Farley Farm Airstrip,51.04818,-1.444627,,GB,,
small_airport,Hawksview Airstrip,53.342349,-2.52458,,GB,,
small_airport,Folly Farm Airstrip,50.904454,-0.228803,,GB,,
small_airport,Baynard's Park Airstrip,51.118295,-0.442193,,GB,,
small_airport,Landead Farm Airstrip,51.649,-1.3722,,GB,,
small_airport,Manor House Farm Airstrip,51.1768,-1.6216,,GB,,
small_airport,Armshold Farm Airstrip,52.1746,-0.0197,,GB,,
small_airport,Valley Farm Airstrip,52.76239,-2.12734,,GB,,
small_airport,Holly Hill Farm Airstrip,52.806,0.9585,,GB,,
small_airport,White Fen Farm Airstrip,52.51564,-0.005399,,GB,,
small_airport,Haddenham Backstable Airstrip,51.772,-0.9101,,GB,,
small_airport,Manor Farm (Haddenham) Airstrip,51.7634,-0.9381,,GB,,
small_airport,Furze Farm Airstrip,52.5275,-0.3528,,GB,,
small_airport,Palmers Farm Airstrip,50.8735,0.2303,,GB,,
small_airport,Hill Top Farm Airstrip,51.141744,-0.621929,,GB,,
small_airport,Haw Farm Airstrip,51.491055,-1.2141,,GB,,
small_airport,Nut Tree Farm Airstrip,52.447065,1.300228,,GB,,
small_airport,Harpsden Park Airstrip,51.5197,-0.8969,,GB,,
small_airport,East Haxted Farm Airstrip,51.187884,0.038667,,GB,,
small_airport,Pond Farm Airstrip,52.562552,1.453457,,GB,,
small_airport,Blue Tile Farm Airstrip,52.8276,1.0037,,GB,,
small_airport,Oakland Farm Airstrip,51.04,-0.3309,,GB,,
small_airport,Shrove Furlong Farm Airstrip,51.7475,-0.9084,,GB,,
small_airport,Bensons Farm Airstrip,51.5937,0.4445,,GB,,
small_airport,Langham Airstrip,52.9355,0.9545,,GB,,
small_airport,Batchley Farm Airstrip,50.75577,-1.59035,,GB,,
small_airport,Sutton Airstrip,50.923813,-0.614376,,GB,,
small_airport,Welcross Farm Airstrip,51.0589,-0.3791,,GB,,
small_airport,Ventfield Farm Airstrip,51.80892,-1.156054,,GB,,
small_airport,Wisbridge Farm Airstrip,51.999414,-0.009313,,GB,,
small_airport,Lavenham Airstrip,52.132909,0.773785,,GB,,
small_airport,Retreat Farm Airstrip,51.746416,0.596738,,GB,,
small_airport,Radley Farm Airstrip,51.435778,-1.465924,,GB,,
small_airport,Rankins Farm,51.2052,0.5102,,GB,,
small_airport,Bedwell Hey Farm Airstrip,52.3728,0.2249,,GB,,
small_airport,Baileys Fram Airstrip,51.7789,-1.0192,,GB,,
small_airport,Roughay Farm Airfield,50.988908,-1.253471,,GB,,
small_airport,Inglenook Farm Airstrip,51.1856,1.3156,,GB,,
small_airport,Grove Farm Airstrip,52.3871,1.2561,,GB,,
small_airport,Newton Hall Farm Airstrip,52.03433,0.804234,,GB,,
small_airport,Bere Farm Airstrip,50.8848,-1.1571,,GB,,
small_airport,Elmham Lodge Airstrip,52.744866,0.933151,,GB,,
small_airport,New Lane Farm Airstrip,52.77046,0.93137,,GB,,
small_airport,Little Haugh Hall Private Airstrip,52.2603,0.8502,,GB,,
small_airport,Ivy Farm Airstrip,52.91066,1.34007,,GB,,
small_airport,South Longwood Farm Airstrip,51.0189,-1.2641,,GB,,
small_airport,Piltdown Airstrip,50.9814,0.0425,,GB,,
small_airport,Podington Airstrip,52.228246,-0.605278,,GB,,
small_airport,Grove Farm Airstrip,52.5,1.5398,,GB,,
small_airport,Kitty Hawk Farm Airstrip,50.8693,0.1166,,GB,,
small_airport,Notley Green Airstrip,51.9934,-0.0637,,GB,,
small_airport,Church Farm Airstrip,52.4532,1.5019,,GB,,
small_airport,North Honer Farm Airstrip,50.785183,-0.752521,,GB,,
small_airport,Wildings Farm Airstrip,52.029499,0.448358,,GB,,
small_airport,Fisherwick Airfield,52.672908,-1.723502,,GB,,
small_airport,Lodge Farm Airstrip,51.7965,1.1059,,GB,,
small_airport,Great Friars Thornes Farm Airstrip,52.658476,0.64167,-3,GB,,
small_airport,Pentlow Airstrip,52.077436,0.623796,,GB,,
small_airport,Gerpins Farm Airstrip,51.5313,0.231,,GB,,
